ref_value,author_type
http://www.sothebys.com/en/auctions/ecatalogue/2014/old-master-british-paintings-day-l14037/lot.170.html,organisation
http://www.sufyanismail.com/awards.html,ne
http://www.ted.com/participate/ted-prize/prize-winning-wishes,organisation
http://www.ted.com/profiles/494924,individual
http://www.ted.com/speakers/1847,individual
http://www.ted.com/speakers/363,individual
http://www.telegraph.co.uk/news/obituaries/military-obituaries/special-forces-obituaries/9481084/Zvi-Aharoni-and-Yaakov-Meidad.html,individual
http://www.theguardian.com/artanddesign/2009/aug/06/tamara-krikorian-obituary,individual
http://www.theguardian.com/tv-and-radio/2016/jan/17/dan-haggerty,organisation
http://www.thnk.org/people-of-thnk/person/alison-killing/,individual
http://www.unece.org/fileadmin/DAM/trans/conventn/ECE-TRANS-SC1-384e.pdf,organisation
http://www.valpo.edu/news/2013/05/16/valparaiso-university-announces-lutheran-world-relief-ceo-to-join-faculty/,individual
http://www.vanitatis.elconfidencial.com/noticias/2012-05-29/alejandro-sanz-y-raquel-perera-regalan-su-boda_550044/,individual
http://www.vanitatis.elconfidencial.com/noticias/2012-06-03/patricia-cerezo-la-mujer-a-la-sombra-de-ramon-garcia_398750/,individual
http://www.viaf.org/viaf/147923930/,dn
http://www.washingtonpost.com/wp-dyn/content/article/2007/07/20/AR2007072002242.html,individual
http://www.webcitation.org/69vqr9Uur,ne
http://www.webcitation.org/6gwTyQEIg,ne
http://www.wegscheider.tv/,individual
http://yba.llgc.org.uk/en/s-DAVI-JAM-1767.html,individual
http://yba.llgc.org.uk/en/s-DAVI-OWE-1840.html,individual
http://yba.llgc.org.uk/en/s-DUNA-BWR-0505.html,individual
http://yba.llgc.org.uk/en/s-EVAN-JOH-1863.html,individual
http://yba.llgc.org.uk/en/s-GRUF-LEI-1400.html,individual
http://yba.llgc.org.uk/en/s-HERB-HEN-1617.html,individual
http://yba.llgc.org.uk/en/s-HOWE-THO-1839.html,individual
http://yba.llgc.org.uk/en/s-JENK-JOH-1808.html,individual
http://yba.llgc.org.uk/en/s-JONE-EDW-1741.html,individual
http://yba.llgc.org.uk/en/s-JONE-FOU-1826.html,individual
http://yba.llgc.org.uk/en/s-JONE-HUG-1873.html,individual
http://yba.llgc.org.uk/en/s-JONE-OWE-1857.html,individual
http://yba.llgc.org.uk/en/s-JONE-ROB-1806.html,individual
http://yba.llgc.org.uk/en/s-JONE-WIL-1718.html,individual
http://yba.llgc.org.uk/en/s-MORG-DAV-1785.html,individual
http://yba.llgc.org.uk/en/s-MORG-RIC-1743.html,individual
http://yba.llgc.org.uk/en/s-OWEN-OWE-1792.html,individual
http://yba.llgc.org.uk/en/s-PARR-JOH-1775.html,individual
http://yba.llgc.org.uk/en/s-PROB-WIL-1790.html,individual
http://yba.llgc.org.uk/en/s-REYN-JOH-1739.html,individual
http://yba.llgc.org.uk/en/s-THOM-MAR-1779.html,individual
http://yba.llgc.org.uk/en/s-WILI-LLY-1534.html,individual
http://yba.llgc.org.uk/en/s-WILL-GRI-1824.html,individual
http://yba.llgc.org.uk/en/s1-MART-RIC-1843.html,individual
http://yba.llgc.org.uk/en/s1-PARR-MOR-1661.html,individual
http://yba.llgc.org.uk/en/s2-EVAN-JAM-1894.html,individual
http://yba.llgc.org.uk/en/s2-LLOY-CON-1878.html,individual
http://yba.llgc.org.uk/en/s2-OWEN-JOH-1864.html,individual
http://yum.baseurl.org/gitweb?p=yum.git;a=blob;f=COPYING;h=e77696ae8ddfea61c8da89bcfa4494707d67cad2;hb=HEAD,ne
https://addons.mozilla.org/fr/firefox/addon/noscript/?src=userprofile,organisation
https://addons.mozilla.org/fr/firefox/addon/noscript/versions/?page=1#version-2.9.0.6,organisation
https://addons.mozilla.org/fr/firefox/addon/noscript/versions/?page=1#version-2.9.0.9,organisation
https://archive.org/stream/catalogueraisonn06hofsuoft#page/401/mode/1up,individual
https://archive.org/stream/expositiondesprimi00expo#page/17/mode/1up,ne
https://archive.org/stream/expositiondesprimi00expo#page/23/mode/1up,ne
https://archive.org/stream/expositiondesprimi00expo#page/36/mode/1up,ne
https://archive.org/stream/expositiondesprimi00expo#page/60/mode/1up,ne
https://archive.org/stream/expositiondesprimi00expo#page/9/mode/1up,ne
https://archive.org/stream/gri_33125004476327#page/n504/mode/1up,dn
https://archive.org/stream/gri_33125009347911#page/n116/mode/1up,individual
https://archive.org/stream/gri_33125009347911#page/n30/mode/1up,individual
https://assets.documentcloud.org/documents/1532973/complaint-brock-turner.pdf,ne
https://blog.mathieui.net/poezio-0-9.html,individual
https://blog.torproject.org/blog/tor-browser-505-released,organisation
https://blogs.windows.com/windowsexperience/2016/09/28/announcing-windows-10-insider-preview-build-14936-for-pc,organisation
https://books.google.co.uk/books?id=zdTuQRZxBTIC&pg=PA574,ne
https://chem.nlm.nih.gov/chemidplus/rn/1317-43-7,organisation
https://collection.cooperhewitt.org/objects/18189327/,organisation
https://collections.artsmia.org/index.php?page=detail&id=13248,ne
https://collections.artsmia.org/index.php?page=detail&id=16629,ne
https://collections.artsmia.org/index.php?page=detail&id=1955,ne
https://collections.artsmia.org/index.php?page=detail&id=2127,dn
https://collections.artsmia.org/index.php?page=detail&id=21888,ne
https://collections.artsmia.org/index.php?page=detail&id=2490,ne
https://collections.artsmia.org/index.php?page=detail&id=3267,ne
https://collections.artsmia.org/index.php?page=detail&id=3282,dn
https://collections.artsmia.org/index.php?page=detail&id=392,dn
https://collections.artsmia.org/index.php?page=detail&id=582,ne
https://commons.wikimedia.org/wiki/File:Brno-P%C3%ADse%C4%8Dn%C3%ADk2014o4.jpg,ne
https://directory.fsf.org/wiki/Linux-libre,organisation
https://download.gnome.org/sources/evolution/3.18/evolution-3.18.3.news,organisation
https://en.wikisource.org/wiki/Author:Henry_Lamont_Simpson,individual
https://en.wikisource.org/wiki/Catholic_Encyclopedia_%281913%29/Louis-S%C3%A9bastien_Le_Nain_de_Tillemont,individual
https://fedoraproject.org/wiki/Licensing#Good_Licenses_4,organisation
https://forum.mql4.com/ru/72785,organisation
https://git.gnome.org/browse/geary/tree/NEWS,dn
https://git.gnome.org/browse/nautilus/tree/COPYING.EXTENSIONS,dn
https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=039571c9db317fa8f63c4d1cc6210506c0d9deb5,dn
https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=6af0b24817b8712c755ef24ed0ee4c5e84550657,dn
https://github.com/cherokee/webserver/releases/tag/v1.2.103,organisation
https://github.com/composer/composer/blob/master/CHANGELOG.md#100-alpha10---2015-04-14,organisation
https://github.com/composer/composer/releases/tag/1.0.0,organisation
https://github.com/gammu/wammu/blob/master/ChangeLog,organisation
https://github.com/gemrb/gemrb/blob/master/COPYING,organisation
https://github.com/git/git/releases/tag/v2.9.3,organisation
https://github.com/liqd/adhocracy/graphs/contributors,organisation
https://github.com/loomio/loomio/commit/17b9bd23518bc2e8b12446c2a167c8b6993e6f68,organisation
https://github.com/openstreetmap/iD/releases,organisation
https://github.com/SMSSecure/SMSSecure/releases/tag/v0.13.2,organisation
https://github.com/unitedstates/congress-legislators,organisation
https://github.com/v8/v8/blob/5.1.130/ChangeLog,organisation
https://github.com/voxe/voxe-web#environment,organisation
https://groups.google.com/d/msg/uk.media.tv.sky/a6OCZtaOCI8/4EfteIFZvAwJ,ne
https://hg.mozilla.org/mozilla-central/file/tip/toolkit/content/license.html,dn
https://instagram.com/governorpataki/,individual
https://instagram.com/mittromney/,individual
https://itunes.apple.com/jp/app/id847216485,organisation
https://library.leeds.ac.uk/special-collections-explore/372687,organisation
https://library.leeds.ac.uk/special-collections-explore/380982,organisation
https://lists.alioth.debian.org/pipermail/freedombox-discuss/2015-December/007111.html,individual
https://lists.freebsd.org/pipermail/freebsd-announce/2016-April/001713.html,ne
https://lists.gnu.org/archive/html/gnumed-announce/2016-08/msg00000.html,organisation
https://lists.gnu.org/archive/html/info-global/2015-12/msg00000.html,ne
https://lists.gnu.org/archive/html/info-gnu/2016-06/msg00010.html,ne
https://lists.gnu.org/archive/html/parallel/2015-09/msg00001.html,ne
https://lists.torproject.org/pipermail/tor-talk/2015-March/037355.html,individual
https://mail-archives.apache.org/mod_mbox/maven-announce/201511.mbox/%3C20151118071117.A29D618223%40minotaur.apache.org%3E,ne
https://new.liveauctioneers.com/item/18118563,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=06B,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=18T,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=22OG,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=27K,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=28U,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=2OR1,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=30M,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=3A0,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=3O1,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=42C,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=44N,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=48D,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=49N,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=49S,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=4J6,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=57S,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=5I2,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=5OR0,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=5Y4,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=66S,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=6J2,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=6MA0,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=78FL,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=7OR0,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=7OR4,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=8B1,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=B21,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=D42,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=E61,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=H57,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=I18,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=IN95,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=K61,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=N45,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=N68,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=O79,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=OR52,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=OR81,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=PO1,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=S28,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=T51,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=U52,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=WA09,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=Y98,organisation
https://peerj.com/articles/1011/,organisation
"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/4708/property/InChI,InChIKey,CanonicalSMILES/JSON",dn
"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/53481235/property/InChI,InChIKey,CanonicalSMILES/JSON",dn
"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/65063/property/InChI,InChIKey,CanonicalSMILES/JSON",dn
https://sourceforge.net/projects/gambas/,organisation
https://spamassassin.apache.org/,organisation
https://support.google.com/answer/1083134?hl=en,organisation
https://tools.ietf.org/html/rfc6986,ne
"https://viaf.org/viaf/162895185/#Defty,_Andrew,_1970-....",individual
https://vimeo.com/autrecords,organisation
https://vk.com/official_turkvizyon?w=wall-61447959_12446,organisation
https://web.archive.org/web/20110523123243/http://www.germantribes.org/tribes/Lombards/Lombard%20Rulers/kingsline.htm,organisation
https://www.archlinux.org/download/,organisation
https://www.blend4web.com/ru/article/273/,organisation
https://www.darkhorse.com/Books/10-768/Aliens-DNA-War-Novel,organisation
https://www.debian.org/releases/testing/,organisation
https://www.geni.com/people/Yukiko-Sugihara/6000000040237679213,individual
https://www.instagram.com/hallsgardensite/,organisation
https://www.kde.org/announcements/plasma-5.5.3.php,organisation
https://www.liferay.com/contact-us,organisation
https://www.mozilla.org/en-US/firefox/48.0beta/releasenotes/,organisation
https://www.ncbi.nlm.nih.gov/pmc/journals/90/#microrev,organisation
https://www.rada.ac.uk/profiles?aos=acting&yr=1926&fn=jill&sn=esmond,individual
https://www.rada.ac.uk/profiles?aos=acting&yr=1936&fn=john&sn=arnatt,individual
https://www.rada.ac.uk/profiles?aos=acting&yr=1949&fn=petra&sn=davies,organisation
https://www.rada.ac.uk/profiles?aos=acting&yr=1954&fn=john&sn=burgess,individual
https://www.rada.ac.uk/profiles?aos=acting&yr=1985&fn=jennifer&sn=calvert,organisation
https://www.rada.ac.uk/profiles?aos=acting&yr=1992&fn=jonathan&sn=wrather,individual
https://www.rada.ac.uk/profiles?aos=acting&yr=2008&fn=thomas&sn=hughes,organisation
https://www.rada.ac.uk/profiles?aos=technicaltheatrearts&yr=1957&fn=patrick&sn=oconnell,individual
https://www.thegazette.co.uk/London/issue/46371/page/8809,dn
https://www.thegazette.co.uk/London/issue/57935/supplement/4191,organisation
https://www.virtualbox.org/pipermail/vbox-announce/2016-June/000150.html,organisation
https://www.wireshark.org/lists/wireshark-announce/201604/msg00001.html,organisation
https://www.wireshark.org/lists/wireshark-announce/201607/msg00001.html,organisation
http://www.artsjournal.com/jazzbeyondjazz/2007/07/howard_mandel.html,individual
https://collections.artsmia.org/index.php?page=detail&id=119611,ne
http://yba.llgc.org.uk/en/s8-EVAN-DAV-1879.html,individual
https://www.rada.ac.uk/profiles?aos=acting&yr=1963&fn=john&sn=forgeham,individual
http://yba.llgc.org.uk/en/s-OWEN-ELL-1789.html,individual
http://www.xkcd.com/archive/index.html,individual
http://www.cdc.gov/niosh-rtecs/XY557300.html,organisation
http://www.cdc.gov/niosh-rtecs/UC7026F0.html#modalIdString_CDCTable_4,organisation
https://library.leeds.ac.uk/special-collections-explore/372686,organisation
http://firstcycling.com/team.php?l=3432,organisation
http://collections.britishart.yale.edu/vufind/Record/3794722,dn
http://www.brooklynmuseum.org/opencollection/objects/4428/The_Vision_of_Saint_Joseph_Vision_de_Saint_Joseph,organisation
http://www.procyclingstats.com/race.php?id=163647,nw
http://firstcycling.com/team.php?l=3452,organisation
http://www.archive.org/stream/rivistaitalianad27sociuoft#page/252/mode/2up,organisation
http://www.lutyenstrust.org.uk/portfolio-item/lutyens-on-the-market-2/,organisation
http://www.cdc.gov/niosh/idlh/7440360.html,organisation
http://www.cdc.gov/niosh/npg/npgd0188.html,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=IA27,organisation
http://www.sports-reference.com/olympics/athletes/pa/sven-erik-paulsen-1.html,ne
http://www.filmreference.com/film/91/John-Gould-Rubin.html,individual
http://www.cdc.gov/niosh/npg/npgd0354.html,organisation
http://museedelaresistanceenligne.org/media1772-Michel-Bernstein,individual
https://www.thetalentmanager.co.uk/people/1734/will-innes,individual
https://collections.artsmia.org/index.php?page=detail&id=1773,ne
http://collections.lacma.org/node/250927,individual
http://www.cdc.gov/niosh/npg/npgd0313.html,organisation
http://yba.llgc.org.uk/en/s-DAFY-TRE-1528.html,individual
http://www.philamuseum.org/collections/permanent/102903.html,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=0E8,organisation
https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All,organisation
http://www.ted.com/speakers/2709,individual
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,organisation
http://americanart.si.edu/collections/search/artwork/?id=27676,organisation
http://www.cdc.gov/niosh/npg/npgd0022.html,organisation
http://www.metmuseum.org/collection/the-collection-online/search/437832,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=T42,organisation
http://www.cdc.gov/niosh-rtecs/KI7D80E8.html,organisation
http://www.philamuseum.org/collections/permanent/82719.html,organisation
http://backuppc.cvs.sourceforge.net/viewvc/backuppc/BackupPC/LICENSE?revision=1.1&view=markup,organisation
http://en.mediamass.net/people/jean-michel-jarre/deathhoax.html,organisation
https://collections.artsmia.org/index.php?page=detail&id=1852,dn
http://www.cdc.gov/niosh/npg/npgd0522.html,organisation
http://www.philamuseum.org/collections/permanent/82634.html,organisation
http://lists.nongnu.org/archive/html/qemu-devel/2016-09/msg00273.html,ne
http://www.cdc.gov/niosh/npg/npgd0384.html,organisation
http://www.cdc.gov/niosh/npg/npgd0518.html,organisation
https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=9U0,organisation
http://leonocusto.blog66.fc2.com/blog-entry-1470.html,individual
http://firstcycling.com/rider.php?r=21253,individual
http://yba.llgc.org.uk/en/s-DAVI-MOR-1780.html,individual
http://www.cdc.gov/niosh/npg/npgd0032.html,organisation
https://www.rada.ac.uk/profiles?aos=acting&yr=1928&fn=kathrine&sn=standing,individual
http://www.cdc.gov/niosh/npg/npgd0586.html,organisation
http://www.metacritic.com/game/xbox-360/fallout-3,organisation
http://www.cdc.gov/niosh/npg/npgd0271.html,organisation
http://www.metalstorm.net/awards/archive.php?year=2013,organisation
http://www.webcitation.org/69rltRqYm,dn
http://www.sports-reference.com/olympics/athletes/fi/sylvia-filipsson-1.html,ne
http://www.nfl.com/player/calvinhill/2516499/careerstats,organisation
https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=94e55b75eec47c62f46deb7141c658f36c04a0b2,dn
"http://www.artistdirect.com/nad/store/artist/album/0,,10128655,00.html",ne
