ref_value,author_type
http://www.eurodressage.com/equestrian/2008/01/10/edward-gal-and-hans-peter-minderhoud-one-track-minds,individual
http://www.eurohandball.com/ec/ehfc/women/2015-16/player/531454/EsinSagdic,organisation
http://www.europarl.europa.eu/meps/en/96829/ADAM_KOSA_home.html,individual
http://www.fifa.com/fifa-world-ranking/ranking-table/men/index.html,organisation
http://www.fifa.com/fifa-world-ranking/ranking-table/women/index.html,organisation
http://www.fifthharmonyofficial.com/,organisation
http://www.filmovizija.com/movie/american-pie-the-reunion-2012-video_071d6b662.html,organisation
http://www.filmreference.com/film/85/Armin-Shimerman.html,individual
http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=82609134,organisation
http://www.fivb.org/EN/BeachVolleyball/Player_DataDB.asp?No=150101,organisation
http://www.fromages-aop.com/wp-content/uploads/Stat-AOP-2013.pdf,organisation
http://www.fundacionbancosantander.com/coleccion/#/obra/88,organisation
http://www.futhead.com/14/players/8278/youness-mokhtar/,organisation
http://www.fye.com/s/product/2984432/Fleetwood-Mac-Rumours-SACD-IMPORT,organisation
http://www.gc-cup.com/en/archive/gc-cup-2013/player-profile-quali.html,organisation
http://www.geonames.org/347303,organisation
http://www.geonames.org/349076,organisation
http://www.geonames.org/352089,organisation
http://www.geonames.org/358293,organisation
http://www.geonames.org/358454,organisation
http://www.geonames.org/361055,organisation
http://www.geonames.org/8224894,organisation
http://www.geopostcodes.com/Same_Same,organisation
http://www.getty.edu/art/collection/objects/268843/edouard-manet-le-printemps-jeanne-demarsy-french-1881/,individual
http://www.getty.edu/art/collection/objects/548/william-adolphe-bouguereau-a-young-girl-defending-herself-against-eros-french-about-1880/,individual
http://www.getty.edu/art/collection/objects/617/lodovico-carracci-st-sebastian-thrown-into-the-cloaca-maxima-italian-1612/,individual
http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500014330,organisation
http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500060662,organisation
http://www.ghostscript.com/doc/9.19/News.htm,organisation
http://www.gmv.com/en/Company/Publications/AnnualReport/2015/FLASH/annual_report_2015.pdf,organisation
http://www.gracesguide.co.uk/William_Alexander_Brooks,individual
http://www.guggenheim.org/new-york/collections/collection-online/artwork/144,organisation
http://www.guggenheim.org/new-york/collections/collection-online/artwork/3001,organisation
http://www.guggenheim.org/new-york/collections/collection-online/artwork/3237,individual
http://www.hardcoregamer.com/2015/08/05/mighty-no-9-delayed-until-at-least-2016/161624/,organisation
http://www.henry-moore.org/works-in-public/world/denmark/humlebaek/louisiana-museum-of-modern-art/two-piece-reclining-figure-1963-64-lh-517,individual
http://www.historyofparliamentonline.org/volume/1386-1421/member/cooper-john-ii,organisation
http://www.historyofparliamentonline.org/volume/1386-1421/member/hunt-thomas-i-1433,individual
http://www.historyofparliamentonline.org/volume/1558-1603/member/yarham-robert-1520-95,individual
http://www.historyofparliamentonline.org/volume/1604-1629/member/bindloss-sir-francis-1603-1629,organisation
http://www.historyofparliamentonline.org/volume/1604-1629/member/parker-sir-john-1548-1617,individual
http://www.historyofparliamentonline.org/volume/1660-1690/member/bulkeley-bartholomew-1679,individual
http://www.historyofparliamentonline.org/volume/1715-1754/member/bethell-hugh-1689-1747,organisation
http://www.historyofparliamentonline.org/volume/1715-1754/member/bilson-leonard-1681-1715,individual
http://www.historyofparliamentonline.org/volume/1715-1754/member/duncombe-thomas-1683-1746,individual
http://www.historyofparliamentonline.org/volume/1754-1790/member/craufurd-sir-patrick-1782,individual
http://www.historyofparliamentonline.org/volume/1754-1790/member/knollys-sir-francis-1722-72,organisation
http://www.historyofparliamentonline.org/volume/1754-1790/member/leighton-charlton-1747-84,individual
http://www.historyofparliamentonline.org/volume/1754-1790/member/linwood-nicholas-1773,individual
http://www.historyofparliamentonline.org/volume/1754-1790/member/mabbott-william-1692-1764,individual
http://www.historyofparliamentonline.org/volume/1754-1790/member/pennington-sir-john-1710-68,individual
http://www.historyofparliamentonline.org/volume/1754-1790/member/pye-henry-1709-66,individual
http://www.historyofparliamentonline.org/volume/1754-1790/member/rumbold-william-richard-1760-86,individual
http://www.historyofparliamentonline.org/volume/1754-1790/member/walpole-hon-richard-1728-98,individual
http://www.historyofparliamentonline.org/volume/1754-1790/member/webb-nathaniel-1725-86,individual
http://www.historyofparliamentonline.org/volume/1790-1820/member/hodson-john-1758-1828,individual
http://www.historyofparliamentonline.org/volume/1790-1820/member/whittle-francis,individual
http://www.historyofparliamentonline.org/volume/1820-1832/member/legge-hon-arthur-1800-1890,individual
http://www.hmdb.ca/metabolites/HMDB00032,organisation
http://www.hmdb.ca/metabolites/HMDB00087,organisation
http://www.hmdb.ca/metabolites/HMDB00197,organisation
http://www.hmdb.ca/metabolites/HMDB00223,organisation
http://www.hockeydb.com/ihdb/stats/display_players.php?tmi=7440,organisation
http://www.holyhead.com/captainskinner/index.html,organisation
http://www.huffingtonpost.com/david-hinckley/rip-vaughn-harper-the-qui_b_10910504.html,individual
http://www.ibdb.com/Venue/View/1035,organisation
http://www.ibdb.com/Venue/View/1349,organisation
http://www.imdb.com/name/nm0076827/,individual
http://www.imdb.com/name/nm0257806/,individual
http://www.imdb.com/name/nm0924210/awards?ref_=nm_awd,individual
http://www.imdb.com/name/nm1097272/,individual
http://www.imdb.com/title/tt0029749/,organisation
http://www.imdb.com/title/tt0047642/releaseinfo?ref_=tt_ov_inf,individual
http://www.imdb.com/title/tt0052690/releaseinfo,organisation
http://www.imdb.com/title/tt0060349/releaseinfo,organisation
http://www.imdb.com/title/tt0077869/fullcredits,organisation
http://www.imdb.com/title/tt0080850/releaseinfo?ref_=tt_ov_inf,organisation
http://www.imdb.com/title/tt0088161/releaseinfo?ref_=tt_ov_inf,individual
http://www.imdb.com/title/tt0090638/releaseinfo?ref_=tt_ov_inf,organisation
http://www.imdb.com/title/tt0091221/combined,organisation
http://www.imdb.com/title/tt0109830/?ref_=chttp_tt_13,organisation
http://www.imdb.com/title/tt0151483/releaseinfo,organisation
http://www.imdb.com/title/tt0179106/combined,organisation
http://www.imdb.com/title/tt0181865/releaseinfo?ref_=tt_ov_inf,organisation
http://www.imdb.com/title/tt0185895/releaseinfo?ref_=tt_ov_inf,individual
http://www.imdb.com/title/tt0211131/combined,organisation
http://www.imdb.com/title/tt0239644/companycredits?ref_=tt_dt_co,organisation
http://www.imdb.com/title/tt0400522/releaseinfo?ref_=tt_ov_inf,organisation
http://www.imdb.com/title/tt0424228/releaseinfo?ref_=tt_ov_inf,organisation
http://www.imdb.com/title/tt0434968/fullcredits/,organisation
http://www.imdb.com/title/tt0478976/,organisation
http://www.imdb.com/title/tt0795421/releaseinfo?ref_=tt_ov_inf,organisation
http://www.imdb.com/title/tt1291150/releaseinfo?ref_=tt_ov_inf,organisation
http://www.imdb.com/title/tt1664892/combined,organisation
http://www.imdb.com/title/tt2049474/releaseinfo,organisation
http://www.imdb.com/title/tt2660888/releaseinfo?ref_=tt_dt_dt,organisation
http://www.imdb.com/title/tt3609402/releaseinfo,organisation
http://www.imdb.com/title/tt3949660/releaseinfo?ref_=tt_ov_inf,organisation
http://www.imdb.com/title/tt4278418/releaseinfo,organisation
http://www.imdb.com/title/tt4696340/releaseinfo,organisation
http://www.independent.co.uk/news/people/obituary-jimmy-allen-1571883.html,individual
http://www.infoplease.com/biography/actors.html,organisation
http://www.issf-sports.org/athletes/athlete.ashx?personissfid=SHDENM1911198001,organisation
http://www.issf-sports.org/athletes/athlete.ashx?personissfid=SHIRQW1201199401,organisation
http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,organisation
http://www.johnkcastle.com/,individual
http://www.journals.elsevier.com/international-review-of-economics-education/,organisation
http://www.jrrio.com/en-hist.html#AutoCad,organisation
http://www.judoinside.com/judoka/42412,individual
http://www.laquadrature.net/le-debat-est-ouvert,organisation
http://www.legacy.com/obituaries/twincities/obituary.aspx?pid=565270,organisation
http://www.leparcorama.com/2014/04/15/ratatouille-the-adventure-to-open-on-july-10th/,organisation
http://www.leshommessansepaules.com/auteur-Gis%C3%A8le_PRASSINOS-555-1-1-0-1.html,organisation
http://www.liveleak.com/view?i=b64_1360346758,individual
http://www.livius.org/w/weights/weights2.html,organisation
http://www.lulu.com/shop/arkady-strugatsky-and-boris-strugatsky/monday-begins-on-saturday/ebook/product-22059715.html,individual
http://www.lynnnews.co.uk/news/local/latest-local-news/latest-news-earl-of-leicester-dies-aged-78-1-6710037,organisation
http://www.mba.ac.uk/nmbl/projects/people/presidents/gpbidder,individual
http://www.metacritic.com/game/playstation-3/fallout-new-vegas,organisation
http://www.metmuseum.org/art/collection/search/492377,organisation
http://www.metmuseum.org/collection/the-collection-online/search/10214,organisation
http://www.metmuseum.org/collection/the-collection-online/search/10241,organisation
http://www.metmuseum.org/collection/the-collection-online/search/10788,organisation
http://www.metmuseum.org/collection/the-collection-online/search/10799,organisation
http://www.metmuseum.org/collection/the-collection-online/search/11063,organisation
http://www.metmuseum.org/collection/the-collection-online/search/11081,organisation
http://www.metmuseum.org/collection/the-collection-online/search/11140,organisation
http://www.metmuseum.org/collection/the-collection-online/search/11683,organisation
http://www.metmuseum.org/collection/the-collection-online/search/11834,organisation
http://www.metmuseum.org/collection/the-collection-online/search/11979,organisation
http://www.metmuseum.org/collection/the-collection-online/search/12939,organisation
http://www.metmuseum.org/collection/the-collection-online/search/17465,individual
http://www.metmuseum.org/collection/the-collection-online/search/19014,organisation
http://www.metmuseum.org/collection/the-collection-online/search/21473,individual
http://www.metmuseum.org/collection/the-collection-online/search/435619,individual
http://www.metmuseum.org/collection/the-collection-online/search/435833,organisation
http://www.metmuseum.org/collection/the-collection-online/search/436406,organisation
http://www.metmuseum.org/collection/the-collection-online/search/436522,organisation
http://www.metmuseum.org/collection/the-collection-online/search/437041,organisation
http://www.metmuseum.org/collection/the-collection-online/search/437056,organisation
http://www.metmuseum.org/collection/the-collection-online/search/437234,organisation
http://www.metmuseum.org/collection/the-collection-online/search/437922,organisation
http://www.metmuseum.org/collection/the-collection-online/search/438158,organisation
http://www.metmuseum.org/collection/the-collection-online/search/438434,organisation
http://www.metmuseum.org/collection/the-collection-online/search/438623,organisation
http://www.metmuseum.org/collection/the-collection-online/search/439385,organisation
http://www.metmuseum.org/collection/the-collection-online/search/440331,organisation
http://www.metmuseum.org/collection/the-collection-online/search/481860,organisation
http://www.metmuseum.org/collection/the-collection-online/search/482238,organisation
http://www.metmuseum.org/collection/the-collection-online/search/483907,organisation
http://www.metmuseum.org/collection/the-collection-online/search/487837,organisation
http://www.metmuseum.org/collection/the-collection-online/search/488401,organisation
http://www.metmuseum.org/collection/the-collection-online/search/488532,organisation
http://www.metmuseum.org/collection/the-collection-online/search/489421,individual
http://www.metmuseum.org/collection/the-collection-online/search/489995,organisation
http://www.metmuseum.org/collection/the-collection-online/search/490043,organisation
http://www.metmuseum.org/collection/the-collection-online/search/492702,individual
http://www.metmuseum.org/collection/the-collection-online/search/494775,organisation
http://www.mfa.org/collections/object/landscape-34906,organisation
http://www.mfa.org/collections/object/musical-instruments-and-sculpture-in-a-classical-interior-31455,organisation
http://www.mfa.org/collections/object/portrait-of-a-gentleman-33819,organisation
http://www.mfa.org/collections/object/portrait-of-josephine-l-rantoul-35880,individual
http://www.mfa.org/collections/object/view-of-mt-monadnock-34123,organisation
http://www.mfa.org/collections/object/virgin-and-child-saint-nicholas-archangel-michael-30903,organisation
http://www.mfa.org/collections/object/young-lady-in-cauchoise-dress-31070,individual
http://www.microsofttranslator.com/bv.aspx?from=&to=en&a=http%3A%2F%2Fgloboesporte.globo.com%2Folimpiadas%2Fjudo%2Fnoticia%2F2016%2F08%2Fo-alicerce-que-ninguem-ve-namorada-cuida-de-tudo-para-que-rafaela-so-lutee.html,organisation
http://www.moma.org/collection/artists/104,organisation
http://www.moma.org/collection/artists/3829,organisation
http://www.moma.org/collection/artists/4314,organisation
http://www.moma.org/collection/artists/7615,organisation
http://www.moma.org/collection/browse_results.php?object_id=78315,individual
http://www.moma.org/collection/browse_results.php?object_id=78347,individual
http://www.moma.org/collection/browse_results.php?object_id=78582,organisation
http://www.moma.org/collection/browse_results.php?object_id=79041,organisation
http://www.moma.org/collection/browse_results.php?object_id=79070,individual
http://www.moma.org/collection/browse_results.php?object_id=79203,organisation
http://www.moma.org/collection/browse_results.php?object_id=79583,organisation
http://www.moma.org/collection/browse_results.php?object_id=80198,organisation
http://www.moma.org/collection/browse_results.php?object_id=80432,individual
http://www.moma.org/collection/browse_results.php?object_id=80580,organisation
http://www.moma.org/collection/browse_results.php?object_id=83416,organisation
http://www.moma.org/collection/browse_results.php?object_id=83422,organisation
http://www.moma.org/collection/browse_results.php?object_id=89953,organisation
http://www.moma.org/collection/works/79321,organisation
http://www.mundoplus.tv/noticias/?seccion=programacion&relacionadas=dc&id=8143,organisation
http://www.mundoplus.tv/noticias/?seccion=series&relacionadas=dc&id=5369,organisation
http://www.music-bazaar.com/world-music/artist/21307/Charlie-Brown/,individual
http://www.nationalgallery.org.uk/paintings/dosso-dossi-the-adoration-of-the-kings,organisation
http://www.nationalgallery.org.uk/paintings/followers-of-gerard-david-saint-peter-and-a-donor,organisation
http://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-saints-raphael-and-tobias-roundel-above-right-panel,organisation
http://www.nationalgallery.org.uk/paintings/marie-blancour-a-bowl-of-flowers,organisation
http://www.nationalgallery.org.uk/paintings/paul-cezanne-hillside-in-provence,individual
http://www.nationalgallery.org.uk/paintings/vincent-van-gogh-farms-near-auvers,individual
http://www.nationaltrustcollections.org.uk/object/533858,organisation
http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4018861/,organisation
http://www.newyorker.com/contributors/mary-norris,individual
http://www.nga.gov/content/ngaweb/Collection/art-object-page.41593.html,organisation
http://www.nga.gov/content/ngaweb/Collection/art-object-page.52206.html,organisation
http://www.nme.com/news/paul-simon/62678,individual
http://www.nndb.com/people/731/000023662/,individual
http://www.nndc.bnl.gov/chart/reCenter.jsp?z=2&n=6,organisation
http://www.nownews.com/n/2011/01/19/570309,organisation
http://www.nytimes.com/2013/08/30/arts/television/spiral-and-3-other-french-shows-worth-seeking-out.html,organisation
http://www.nytimes.com/movies/movie/134566/Bye-Bye-Love/overview,organisation
http://www.ofcom.org.uk/static/radiolicensing/html/tv/cs/tlcs001055ba1kanal9.htm,organisation
http://www.opensubtitles.org/en/subtitles/5760235/an-adventure-in-space-and-time-en,organisation
http://www.openvas.org/news_archive.html#openvas8,organisation
http://www.oregonencyclopedia.org/articles/davies_mary_carolyn_ca_1890_/,individual
"http://www.oxforddnb.com/view/article/24614/?back=,24613",organisation
http://www.oxfordmusiconline.com/subscriber/article/grove/music/01649,organisation
http://www.parlement.com/id/vg09ll213ezj/a_alida_de_jong,organisation
http://www.pastscape.org.uk/events.aspx?a=0&hob_id=376145&criteria=fort&search=all&pnt=y,organisation
http://www.philamuseum.org/collections/permanent/101826.html,organisation
http://www.philamuseum.org/collections/permanent/101841.html,organisation
http://www.philamuseum.org/collections/permanent/101941.html,organisation
http://www.philamuseum.org/collections/permanent/102663.html,organisation
http://www.philamuseum.org/collections/permanent/103518.html,organisation
http://www.philamuseum.org/collections/permanent/103711.html,organisation
http://www.philamuseum.org/collections/permanent/104382.html,organisation
http://www.philamuseum.org/collections/permanent/282614.html,individual
http://www.philamuseum.org/collections/permanent/44127.html,organisation
http://www.philamuseum.org/collections/permanent/45610.html,organisation
http://www.philamuseum.org/collections/permanent/51658.html,organisation
http://www.philamuseum.org/collections/permanent/59602.html,organisation
http://www.philamuseum.org/collections/permanent/61513.html,organisation
http://www.philamuseum.org/collections/permanent/63857.html,organisation
http://www.philamuseum.org/collections/permanent/72080.html,organisation
http://www.philamuseum.org/collections/permanent/73608.html,organisation
http://www.philamuseum.org/collections/permanent/82732.html,organisation
http://www.phillipscollection.org/collection/browse-the-collection?id=1708,organisation
"http://www.planetehockey.com/news-carnet-noir-deces-de-gaetan-boucher,58378.html",individual
http://www.poetsgraves.co.uk/thomas_d.htm,individual
http://www.procyclingstats.com/rider/Antoine_Demoitie,individual
http://www.profilecanada.com/companydetail.cfm?company=227282_Lombardi_Media_Corporation_Vaughan_ON,organisation
http://www.progarchives.com/album.asp?id=4908,organisation
http://www.pulitzer.org/winners/7223,organisation
http://www.redmine.org/projects/redmine/wiki,organisation
http://www.reunamedia.com/jutut/tampereen-y%C3%B6kerhohistoria/,organisation
http://www.rhapsody.com/artist/ustad-sultan-khan/album/ragas-kaushi-kannada-and-bhairvi,organisation
http://www.rollingstone.com/music/features/11-things-you-learn-hanging-out-with-weezer-20140904,individual
http://www.salvador-dali.org/cataleg_raonat/fitxa_obra.php?obra=640&inici=1947&fi=1951,individual
http://www.salzburg.com/wiki/index.php/Brunnwinkl,organisation
http://www.scottisharchitects.org.uk/architect_full.php?id=202027,organisation
http://www.siteducyclisme.net/coureurfiche.php?coureurid=5459,individual
http://www.sothebys.com/en/auctions/ecatalogue/2014/old-master-british-paintings-day-l14037/lot.170.html,organisation
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=11081,organisation
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=13132,organisation
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=13226,organisation
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=21313,organisation
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=26864,organisation
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=33616,organisation
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=508,organisation
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=6812,organisation
http://www.speedskatingbase.eu/?section=skaters&subsection=skater&skaterid=7586,organisation
http://www.sportquick.com/dicostar/surf-67/hoarau-anne-gaelle-12597.html,organisation
http://www.sports-reference.com/olympics/athletes/ag/luis-aguilar-1.html,individual
http://www.sports-reference.com/olympics/athletes/ba/andrey-bakhvalov-1.html,individual
http://www.sports-reference.com/olympics/athletes/br/james-browne-1.html,organisation
http://www.sports-reference.com/olympics/athletes/ch/erik-christensen-1.html,organisation
http://www.sports-reference.com/olympics/athletes/ch/franco-chino-1.html,individual
http://www.sports-reference.com/olympics/athletes/di/bill-disney-1.html,individual
http://www.sports-reference.com/olympics/athletes/di/mihajlo-dimitrijevic-1.html,individual
http://www.sports-reference.com/olympics/athletes/gr/roger-green-1.html,organisation
http://www.sports-reference.com/olympics/athletes/ha/kimihiro-hamaya-1.html,organisation
http://www.sports-reference.com/olympics/athletes/iv/ivan-ivanov-4.html,individual
http://www.sports-reference.com/olympics/athletes/ja/dan-jansen-1.html,organisation
http://www.sports-reference.com/olympics/athletes/ka/sandor-kalo-1.html,individual
http://www.sports-reference.com/olympics/athletes/kw/alexander-kwangwari-1.html,individual
http://www.sports-reference.com/olympics/athletes/la/peter-lash-jr-1.html,organisation
http://www.sports-reference.com/olympics/athletes/la/shmuel-laviv-lubin-1.html,individual
http://www.sports-reference.com/olympics/athletes/ma/per-mattson-1.html,individual
http://www.sports-reference.com/olympics/athletes/mu/peter-mueller-1.html,individual
http://www.sports-reference.com/olympics/athletes/mu/william-murray-2.html,individual
http://www.sports-reference.com/olympics/athletes/ow/edward-owusu-1.html,individual
http://www.sports-reference.com/olympics/athletes/pa/zorica-pavicevic-1.html,organisation
http://www.sports-reference.com/olympics/athletes/po/golnur-postnikova-1.html,organisation
http://www.sports-reference.com/olympics/athletes/ta/omar-tayara-1.html,individual
http://www.star-ecentral.com/news/story.asp?file=/2008/9/28/movies/2090281&sec=movies,organisation
http://www.stoa.org/abbreviations.html,organisation
http://www.sufyanismail.com/awards.html,organisation
http://www.ted.com/participate/ted-prize/prize-winning-wishes,individual
http://www.ted.com/profiles/494924,organisation
http://www.ted.com/speakers/1847,individual
http://www.ted.com/speakers/363,individual
http://www.ted.com/talks/abigail_washburn_building_us_china_relations_by_banjo.html,individual
http://www.ted.com/talks/adam_ostrow_after_your_final_status_update.html,individual
http://www.ted.com/talks/alex_tabarrok_foresees_economic_growth.html,individual
http://www.ted.com/talks/andrew_bird_s_one_man_orchestra_of_the_imagination.html,individual
http://www.ted.com/talks/andy_puddicombe_all_it_takes_is_10_mindful_minutes.html,individual
http://www.ted.com/talks/aparna_rao_high_tech_art_with_a_sense_of_humor.html,individual
http://www.ted.com/talks/arvind_gupta_turning_trash_into_toys_for_learning.html,individual
http://www.ted.com/talks/ben_katchor_s_comics_of_old_new_york.html,individual
http://www.ted.com/talks/bertrand_piccard_s_solar_powered_adventure.html,individual
http://www.ted.com/talks/billy_collins_everyday_moments_caught_in_time.html,individual
http://www.ted.com/talks/boghuma_kabisen_titanji_ethical_riddles_in_hiv_research.html,individual
http://www.ted.com/talks/boniface_mwangi_boniface_mwangi_the_day_i_stood_up_alone.html,individual
http://www.ted.com/talks/charmian_gooch_meet_global_corruption_s_hidden_players.html,individual
http://www.ted.com/talks/clay_shirky_on_institutions_versus_collaboration.html,individual
http://www.ted.com/talks/dan_barber_s_surprising_foie_gras_parable.html,individual
http://www.ted.com/talks/david_blaine_how_i_held_my_breath_for_17_min.html,individual
http://www.ted.com/talks/deborah_scranton_on_her_war_tapes.html,individual
http://www.ted.com/talks/dennis_hong_my_seven_species_of_robot.html,individual
http://www.ted.com/talks/didier_sornette_how_we_can_predict_the_next_financial_crisis.html,individual
http://www.ted.com/talks/dimitar_sasselov_how_we_found_hundreds_of_potential_earth_like_planets.html,individual
http://www.ted.com/talks/emmanuel_jal_the_music_of_a_war_child.html,individual
http://www.ted.com/talks/ernesto_sirolli_want_to_help_someone_shut_up_and_listen.html,individual
http://www.ted.com/talks/eythor_bender_demos_human_exoskeletons.html,organisation
http://www.ted.com/talks/freeman_dyson_says_let_s_look_for_life_in_the_outer_solar_system.html,individual
http://www.ted.com/talks/george_smoot_on_the_design_of_the_universe.html,individual
http://www.ted.com/talks/guillaume_nery_the_exhilarating_peace_of_freediving.html,individual
http://www.ted.com/talks/hans_rosling_the_truth_about_hiv.html,individual
http://www.ted.com/talks/hector_ruiz_on_connecting_the_world.html,individual
http://www.ted.com/talks/ian_goldin_navigating_our_global_future.html,individual
http://www.ted.com/talks/james_howard_kunstler_dissects_suburbia.html,individual
http://www.ted.com/talks/james_watson_on_how_he_discovered_dna.html,individual
http://www.ted.com/talks/jessica_green_good_germs_make_healthy_buildings.html,individual
http://www.ted.com/talks/john_maeda_on_the_simple_life.html,individual
http://www.ted.com/talks/joshua_prager_in_search_for_the_man_who_broke_my_neck.html,individual
http://www.ted.com/talks/kailash_satyarthi_how_to_make_peace_get_angry.html,individual
http://www.ted.com/talks/kamal_meattle_on_how_to_grow_your_own_fresh_air.html,individual
http://www.ted.com/talks/kate_hartman_the_art_of_wearable_communication.html,individual
http://www.ted.com/talks/kate_orff_oysters_as_architecture.html,individual
http://www.ted.com/talks/lalitesh_katragadda_making_maps_to_fight_disaster_build_economies.html,organisation
http://www.ted.com/talks/lemon_andersen_performs_please_don_t_take_my_air_jordans.html,individual
http://www.ted.com/talks/malte_spitz_your_phone_company_is_watching.html,individual
http://www.ted.com/talks/michel_laberge_how_synchronized_hammer_strikes_could_generate_nuclear_fusion.html,individual
http://www.ted.com/talks/mike_matas.html,individual
http://www.ted.com/talks/monica_lewinsky_the_price_of_shame.html,individual
http://www.ted.com/talks/nathan_wolfe_hunts_for_the_next_aids.html,individual
http://www.ted.com/talks/nina_jablonski_breaks_the_illusion_of_skin_color.html,individual
http://www.ted.com/talks/patrick_chappatte_the_power_of_cartoons.html,individual
http://www.ted.com/talks/paul_conneally_digital_humanitarianism.html,individual
http://www.ted.com/talks/pete_alcorn_s_vision_of_a_better_world.html,individual
http://www.ted.com/talks/rachel_botsman_the_currency_of_the_new_economy_is_trust.html,individual
http://www.ted.com/talks/rives_on_4_a_m.html,individual
http://www.ted.com/talks/sandra_aamodt_why_dieting_doesn_t_usually_work.html,individual
http://www.ted.com/talks/sarah_jones_as_a_one_woman_global_village.html,individual
http://www.ted.com/talks/sergey_brin_why_google_glass.html,individual
http://www.ted.com/talks/shane_koyczan_to_this_day_for_the_bullied_and_beautiful.html,individual
http://www.ted.com/talks/shea_hembrey_how_i_became_100_artists.html,individual
http://www.ted.com/talks/sheila_nirenberg_a_prosthetic_eye_to_treat_blindness.html,individual
http://www.ted.com/talks/shimon_schocken_the_self_organizing_computer_course.html,individual
http://www.ted.com/talks/skylar_tibbits_can_we_make_things_that_make_themselves.html,individual
http://www.ted.com/talks/srdja_popovic_how_to_topple_a_dictator.html,individual
http://www.ted.com/talks/susan_cain_the_power_of_introverts.html,individual
http://www.ted.com/talks/suzanne_talhouk_don_t_kill_your_language.html,individual
http://www.ted.com/talks/tali_sharot_the_optimism_bias.html,individual
http://www.ted.com/talks/the_inspiration_of_second_life.html,individual
http://www.ted.com/talks/tom_uglow_an_internet_without_screens_might_look_like_this.html,individual
http://www.ted.com/talks/viktor_frankl_youth_in_search_of_meaning.html,individual
http://www.ted.com/talks/vincent_cochetel_i_was_held_hostage_for_317_days_here_s_what_i_thought_about.html,individual
http://www.telegraph.co.uk/news/obituaries/military-obituaries/special-forces-obituaries/9481084/Zvi-Aharoni-and-Yaakov-Meidad.html,individual
http://www.theguardian.com/artanddesign/2009/aug/06/tamara-krikorian-obituary,individual
http://www.theguardian.com/tv-and-radio/2016/jan/17/dan-haggerty,individual
http://www.thetelegraphandargus.co.uk/news/newsindex/display.var.2237150.0.big_names_lined_up_for_literature_festival.php,organisation
http://www.thnk.org/people-of-thnk/person/alison-killing/,individual
http://www.tsmc.com/english/dedicatedFoundry/technology/90nm.htm,organisation
http://www.tvfestival.com/pdfz/2014_palmares_uk.pdf,organisation
http://www.unece.org/fileadmin/DAM/trans/conventn/ECE-TRANS-SC1-384e.pdf,organisation
http://www.unesco.org/mabdb/br/brdir/directory/biores.asp?code=USA+25&mode=all,organisation
http://www.unesco.org/mabdb/br/brdir/directory/biores.asp?code=USA+42&mode=all,organisation
http://www.unesco.org/new/en/natural-sciences/environment/earth-sciences/global-geoparks/global-geopark-infosheets/,organisation
http://www.unesco.org/new/en/natural-sciences/environment/ecological-sciences/biosphere-reserves/asia-and-the-pacific/indonesia/giam-siak-kecil-bukit-batu/,organisation
http://www.unesco.org/new/en/natural-sciences/environment/ecological-sciences/biosphere-reserves/europe-north-america/united-kingdom-of-great-britain-and-northern-ireland/galloway-and-southern-ayrshire-biosphere/,organisation
http://www.unesco.org/new/en/natural-sciences/environment/ecological-sciences/biosphere-reserves/latin-america-and-the-caribbean/ecuador/bosque-seco/,organisation
http://www.unesco.org/new/en/social-and-human-sciences/events/prizes-and-celebrations/unesco-prizes/,organisation
http://www.valpo.edu/news/2013/05/16/valparaiso-university-announces-lutheran-world-relief-ceo-to-join-faculty/,organisation
http://www.vanitatis.elconfidencial.com/noticias/2012-05-29/alejandro-sanz-y-raquel-perera-regalan-su-boda_550044/,individual
http://www.vanitatis.elconfidencial.com/noticias/2012-06-03/patricia-cerezo-la-mujer-a-la-sombra-de-ramon-garcia_398750/,individual
http://www.viaf.org/viaf/147923930/,organisation
http://www.washingtonpost.com/wp-dyn/content/article/2007/07/20/AR2007072002242.html,individual
http://www.webcitation.org/69vqr9Uur,organisation
http://www.webcitation.org/6gwTyQEIg,organisation
http://www.wegscheider.tv/,organisation
http://www.who.int/healthinfo/global_burden_disease/estimates/en/index2.html,organisation
http://www12.statcan.ca/census-recensement/2011/dp-pd/prof/details/page.cfm?Lang=F&Geo1=CSD&Code1=4816852&Geo2=CD&Code2=4816&Data=Count&SearchText=Dog%20Head%20218&SearchType=Begins&SearchPR=01&B1=All&Custom=&TABID=1,organisation
http://www2.census.gov/prod2/decennial/documents/1890a_v1.zip,organisation
