ref_value,label_pub_ver,LLM_model_prompt
http://www.liveleak.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.livius.org,trad_news,results_llama3.2_prompt_4_metadata
http://www.lulu.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.lutyenstrust.org.uk,trad_news,results_llama3.2_prompt_4_metadata
http://www.lynnnews.co.uk,trad_news,results_llama3.2_prompt_4_metadata
http://www.mba.ac.uk,trad_news,results_llama3.2_prompt_4_metadata
http://www.metacritic.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.metalstorm.net,non_trad_news,results_llama3.2_prompt_4_metadata
http://www.metmuseum.org,non_trad_news,results_llama3.2_prompt_4_metadata
http://www.mfa.org,trad_news,results_llama3.2_prompt_4_metadata
http://www.microsofttranslator.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.moma.org,non_trad_news,results_llama3.2_prompt_4_metadata
http://www.mozilla.org,trad_news,results_llama3.2_prompt_4_metadata
http://www.music-bazaar.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.nationalgallery.org.uk,non_trad_news,results_llama3.2_prompt_4_metadata
http://www.nationaltrustcollections.org.uk,trad_news,results_llama3.2_prompt_4_metadata
http://www.ncbi.nlm.nih.gov,trad_news,results_llama3.2_prompt_4_metadata
http://www.newyorker.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.nfl.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.nga.gov,trad_news,results_llama3.2_prompt_4_metadata
http://www.nndb.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.nndc.bnl.gov,trad_news,results_llama3.2_prompt_4_metadata
http://www.nytimes.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.openvas.org,trad_news,results_llama3.2_prompt_4_metadata
http://www.oregonencyclopedia.org,acadmia_pub,results_llama3.2_prompt_4_metadata
http://www.pafa.org,trad_news,results_llama3.2_prompt_4_metadata
http://www.pastscape.org.uk,trad_news,results_llama3.2_prompt_4_metadata
http://www.philamuseum.org,trad_news,results_llama3.2_prompt_4_metadata
http://www.phillipscollection.org,trad_news,results_llama3.2_prompt_4_metadata
http://www.poetsgraves.co.uk,nw,results_llama3.2_prompt_4_metadata
http://www.procyclingstats.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.profilecanada.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.progarchives.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.rada.ac.uk,academia_pub,results_llama3.2_prompt_4_metadata
http://www.redmine.org,yes,results_llama3.2_prompt_4_metadata
http://www.redorbit.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.rhapsody.com,non_trad_news,results_llama3.2_prompt_4_metadata
http://www.rio2016.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.rollingstone.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.salvador-dali.org,trad_news,results_llama3.2_prompt_4_metadata
http://www.scottisharchitects.org.uk,trad_news,results_llama3.2_prompt_4_metadata
http://www.sctimes.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.sothebys.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.sufyanismail.com,ne,results_llama3.2_prompt_4_metadata
http://www.telegraph.co.uk,nw,results_llama3.2_prompt_4_metadata
http://www.thegazette.co.uk,trad_news,results_llama3.2_prompt_4_metadata
http://www.theguardian.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.thestar.com,nw,results_llama3.2_prompt_4_metadata
http://www.thetalentmanager.co.uk,trad_news,results_llama3.2_prompt_4_metadata
http://www.thetelegraphandargus.co.uk,trad_news,results_llama3.2_prompt_4_metadata
http://www.thnk.org,trad_news,results_llama3.2_prompt_4_metadata
http://www.transsiberianexpress.net,trad_news,results_llama3.2_prompt_4_metadata
http://www.tvfestival.com,trad_news,results_llama3.2_prompt_4_metadata
http://www.unesco.org,trad_news,results_llama3.2_prompt_4_metadata
http://www.valpo.edu,trad_news,results_llama3.2_prompt_4_metadata
http://www.viaf.org,trad_news,results_llama3.2_prompt_4_metadata
http://www.virtualbox.org,trad_news,results_llama3.2_prompt_4_metadata
http://www.washingtonpost.com,nw,results_llama3.2_prompt_4_metadata
http://www.webcitation.org,no_profit,results_llama3.2_prompt_4_metadata
http://www.who.int,nw,results_llama3.2_prompt_4_metadata
http://www.wireshark.org,nw,results_llama3.2_prompt_4_metadata
http://yba.llgc.org.uk,trad_news,results_llama3.2_prompt_4_metadata
http://yum.baseurl.org,trad_news,results_llama3.2_prompt_4_metadata
http://8tracks.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://addons.mozilla.org,trad_news,results_llama3.2_prompt_2_onesl
http://akas.imdb.com,nw,results_llama3.2_prompt_2_onesl
http://americanart.si.edu,trad_news,results_llama3.2_prompt_2_onesl
http://amturing.acm.org,academia_uni,results_llama3.2_prompt_2_onesl
http://archive.org,trad_news,results_llama3.2_prompt_2_onesl
http://art.famsf.org,ne,results_llama3.2_prompt_2_onesl
http://backuppc.cvs.sourceforge.net,non_trad_news,results_llama3.2_prompt_2_onesl
http://bbfc.co.uk,trad_news,results_llama3.2_prompt_2_onesl
http://bbti.bodleian.ox.ac.uk,nw,results_llama3.2_prompt_2_onesl
http://blog.mathieui.net,non_trad_news,results_llama3.2_prompt_2_onesl
http://blog.process-one.net,non_trad_news,results_llama3.2_prompt_2_onesl
http://blog.torproject.org,no_profit,results_llama3.2_prompt_2_onesl
http://blogs.windows.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://books.google.co.uk,nw,results_llama3.2_prompt_2_onesl
http://brightlightsfilm.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://chem.nlm.nih.gov,trad_news,results_llama3.2_prompt_2_onesl
http://chibi.ubc.ca,academia_uni,results_llama3.2_prompt_2_onesl
http://classify.oclc.org,academia_pub,results_llama3.2_prompt_2_onesl
http://collection.cooperhewitt.org,academia_uni,results_llama3.2_prompt_2_onesl
http://collections.artsmia.org,cultural,results_llama3.2_prompt_2_onesl
http://collections.britishart.yale.edu,academia_uni,results_llama3.2_prompt_2_onesl
http://collections.lacma.org,trad_news,results_llama3.2_prompt_2_onesl
http://commons.wikimedia.org,academia_pub,results_llama3.2_prompt_2_onesl
http://daccess-ods.un.org,no_profit,results_llama3.2_prompt_2_onesl
http://data.ordnancesurvey.co.uk,trad_news,results_llama3.2_prompt_2_onesl
http://directory.fsf.org,academia_pub,results_llama3.2_prompt_2_onesl
http://electronicintifada.net,trad_news,results_llama3.2_prompt_2_onesl
http://en.mediamass.net,no_profit,results_llama3.2_prompt_2_onesl
http://en.wikisource.org,trad_news,results_llama3.2_prompt_2_onesl
http://eprints.lancs.ac.uk,academia_uni,results_llama3.2_prompt_2_onesl
http://equipboard.com,ne,results_llama3.2_prompt_2_onesl
http://espn.go.com,trad_news,results_llama3.2_prompt_2_onesl
http://europeana.eu,nw,results_llama3.2_prompt_2_onesl
http://factfinder.census.gov,yes,results_llama3.2_prompt_2_onesl
http://fdrmx.com,ne,results_llama3.2_prompt_2_onesl
http://fedoraproject.org,vendor,results_llama3.2_prompt_2_onesl
http://feed.snapdo.com,ne,results_llama3.2_prompt_2_onesl
http://ffilms.org,ne,results_llama3.2_prompt_2_onesl
http://fie.org,no_profit,results_llama3.2_prompt_2_onesl
http://figshare.com,academia_pub,results_llama3.2_prompt_2_onesl
http://firstcycling.com,trad_news,results_llama3.2_prompt_2_onesl
http://flymotorsich.com,nw,results_llama3.2_prompt_2_onesl
http://fmg.ac,academia_uni,results_llama3.2_prompt_2_onesl
http://forum.mql4.com,trad_news,results_llama3.2_prompt_2_onesl
http://forums.comodo.com,nw,results_llama3.2_prompt_2_onesl
http://fossilworks.org,academia_pub,results_llama3.2_prompt_2_onesl
http://freemind.sourceforge.net,academia_uni,results_llama3.2_prompt_2_onesl
http://ftp.debian-ports.org,trad_news,results_llama3.2_prompt_2_onesl
http://genealogy.az.gov,vendor,results_llama3.2_prompt_2_onesl
http://geonames.usgs.gov,trad_news,results_llama3.2_prompt_2_onesl
http://git.gnome.org,ne,results_llama3.2_prompt_2_onesl
http://git.kernel.org,ne,results_llama3.2_prompt_2_onesl
http://github.com,academia_uni,results_llama3.2_prompt_2_onesl
http://groups.google.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://hansard.millbanksystems.com,trad_news,results_llama3.2_prompt_2_onesl
http://hg.mozilla.org,ne,results_llama3.2_prompt_2_onesl
http://iba-world.com,nw,results_llama3.2_prompt_2_onesl
http://id.loc.gov,trad_news,results_llama3.2_prompt_2_onesl
http://identifiers.org,nw,results_llama3.2_prompt_2_onesl
http://iditarod.com,trad_news,results_llama3.2_prompt_2_onesl
http://independentlibraries.co.uk,no_profit,results_llama3.2_prompt_2_onesl
http://instagram.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://itunes.apple.com,trad_news,results_llama3.2_prompt_2_onesl
http://killiefc.com,no_profit,results_llama3.2_prompt_2_onesl
http://lawandorder.wikia.com,political,results_llama3.2_prompt_2_onesl
http://library.la84.org,academia_uni,results_llama3.2_prompt_2_onesl
http://lists.alioth.debian.org,academia_uni,results_llama3.2_prompt_2_onesl
http://lists.freebsd.org,ne,results_llama3.2_prompt_2_onesl
http://lists.gnu.org,academia_pub,results_llama3.2_prompt_2_onesl
http://lists.netfilter.org,trad_news,results_llama3.2_prompt_2_onesl
http://lists.nongnu.org,no_profit,results_llama3.2_prompt_2_onesl
http://lists.torproject.org,academia_uni,results_llama3.2_prompt_2_onesl
http://m.timesofindia.com,trad_news,results_llama3.2_prompt_2_onesl
http://mail-archives.apache.org,trad_news,results_llama3.2_prompt_2_onesl
http://man.9front.org,nw,results_llama3.2_prompt_2_onesl
http://marvel.com,trad_news,results_llama3.2_prompt_2_onesl
http://moma.org,academia_pub,results_llama3.2_prompt_2_onesl
http://movie-locations.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://movieweb.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://mpse.org,academia_uni,results_llama3.2_prompt_2_onesl
http://new.liveauctioneers.com,nw,results_llama3.2_prompt_2_onesl
http://olat.org,no_profit,results_llama3.2_prompt_2_onesl
http://oneprocycling.com,vendor,results_llama3.2_prompt_2_onesl
http://online.wsj.com,trad_news,results_llama3.2_prompt_2_onesl
http://oxfordindex.oup.com,trad_news,results_llama3.2_prompt_2_onesl
http://peerj.com,academia_pub,results_llama3.2_prompt_2_onesl
http://phoronix.com,trad_news,results_llama3.2_prompt_2_onesl
http://planetarynames.wr.usgs.gov,trad_news,results_llama3.2_prompt_2_onesl
http://pubchem.ncbi.nlm.nih.gov,academia_pub,results_llama3.2_prompt_2_onesl
http://puppet.com,vendor,results_llama3.2_prompt_2_onesl
http://ratings.fide.com,trad_news,results_llama3.2_prompt_2_onesl
http://runeberg.org,trad_news,results_llama3.2_prompt_2_onesl
http://sites.asiasociety.org,no_profit,results_llama3.2_prompt_2_onesl
http://sourceforge.net,ne,results_llama3.2_prompt_2_onesl
http://spamassassin.apache.org,academia_pub,results_llama3.2_prompt_2_onesl
http://speedskatingstats.com,trad_news,results_llama3.2_prompt_2_onesl
http://splitsider.com,no,results_llama3.2_prompt_2_onesl
http://sports.yahoo.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://support.google.com,vendor,results_llama3.2_prompt_2_onesl
http://thebloxwichtelegraph.com,ne,results_llama3.2_prompt_2_onesl
http://thedancingrest.com,nw,results_llama3.2_prompt_2_onesl
http://tools.ietf.org,trad_news,results_llama3.2_prompt_2_onesl
http://twitter.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://uk.soccerway.com,nw,results_llama3.2_prompt_2_onesl
http://viaf.org,academia_uni,results_llama3.2_prompt_2_onesl
http://vimeo.com,ne,results_llama3.2_prompt_2_onesl
http://vk.com,ne,results_llama3.2_prompt_2_onesl
http://vocab.getty.edu,trad_news,results_llama3.2_prompt_2_onesl
http://web.archive.org,ne,results_llama3.2_prompt_2_onesl
http://wevegotyoucovered.buzznet.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://whc.unesco.org,no_profit,results_llama3.2_prompt_2_onesl
http://www-history.mcs.st-andrews.ac.uk,trad_news,results_llama3.2_prompt_2_onesl
http://www.4shared.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.aada.edu,academia_uni,results_llama3.2_prompt_2_onesl
http://www.allmusic.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.annualreviews.org,academia_pub,results_llama3.2_prompt_2_onesl
http://www.arabianbusiness.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.archive.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.archlinux.org,nw,results_llama3.2_prompt_2_onesl
http://www.artic.edu,academia_other,results_llama3.2_prompt_2_onesl
http://www.artistdirect.com,vendor,results_llama3.2_prompt_2_onesl
http://www.artsbma.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.artsjournal.com,no_profit,results_llama3.2_prompt_2_onesl
http://www.audacityteam.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.badmintonlink.com,nw,results_llama3.2_prompt_2_onesl
http://www.bbc.co.uk,trad_news,results_llama3.2_prompt_2_onesl
http://www.billgladstone.ca,no_profit,results_llama3.2_prompt_2_onesl
http://www.bindingdb.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.bizjournals.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.blackfilm.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.blakeschool.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.blend4web.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.boxofficemojo.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.bristol.ac.uk,trad_news,results_llama3.2_prompt_2_onesl
http://www.britannica.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.britishlistedbuildings.co.uk,trad_news,results_llama3.2_prompt_2_onesl
http://www.britishmuseum.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.brooklynmuseum.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.businessinsider.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.bvbinfo.com,nw,results_llama3.2_prompt_2_onesl
http://www.canada.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.catholic-hierarchy.org,political,results_llama3.2_prompt_2_onesl
http://www.cb300.com,no_profit,results_llama3.2_prompt_2_onesl
http://www.cdbaby.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.census.gov,yes,results_llama3.2_prompt_2_onesl
http://www.ciaaw.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.cineplex.com,vendor,results_llama3.2_prompt_2_onesl
http://www.clsp.jhu.edu,academia_uni,results_llama3.2_prompt_2_onesl
http://www.coolantarctica.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.crawltrack.net,ne,results_llama3.2_prompt_2_onesl
http://www.crunchbase.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.culturalheritage.gov.mt,cultural,results_llama3.2_prompt_2_onesl
http://www.cyclingnews.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.darkhorse.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.debian.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.discogs.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.dnw.co.uk,ne,results_llama3.2_prompt_2_onesl
http://www.dubaicityguide.com,ne,results_llama3.2_prompt_2_onesl
http://www.dulwichpicturegallery.org.uk,cultural,results_llama3.2_prompt_2_onesl
http://www.e-yearbook.com,nw,results_llama3.2_prompt_2_onesl
http://www.edanhughes.com,no_profit,results_llama3.2_prompt_2_onesl
http://www.entente-ee.com,ne,results_llama3.2_prompt_2_onesl
http://www.esrb.org,vendor,results_llama3.2_prompt_2_onesl
http://www.eurodressage.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.eurohandball.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.europarl.europa.eu,trad_news,results_llama3.2_prompt_2_onesl
http://www.fifa.com,vendor,results_llama3.2_prompt_2_onesl
http://www.fifthharmonyofficial.com,no_profit,results_llama3.2_prompt_2_onesl
http://www.filmreference.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.findagrave.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.fivb.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.fundacionbancosantander.com,no_profit,results_llama3.2_prompt_2_onesl
http://www.futhead.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.fye.com,academia_pub,results_llama3.2_prompt_2_onesl
http://www.gc-cup.com,nw,results_llama3.2_prompt_2_onesl
http://www.genealogy.math.ndsu.nodak.edu,academia_uni,results_llama3.2_prompt_2_onesl
http://www.genome.gov,yes,results_llama3.2_prompt_2_onesl
http://www.geonames.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.geopostcodes.com,nw,results_llama3.2_prompt_2_onesl
http://www.getty.edu,trad_news,results_llama3.2_prompt_2_onesl
http://www.ghostscript.com,yes,results_llama3.2_prompt_2_onesl
http://www.gmv.com,cultural,results_llama3.2_prompt_2_onesl
http://www.gracesguide.co.uk,no_profit,results_llama3.2_prompt_2_onesl
http://www.guggenheim.org,cultural,results_llama3.2_prompt_2_onesl
http://www.hardcoregamer.com,no,results_llama3.2_prompt_2_onesl
http://www.henry-moore.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.hermitagemuseum.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.hewlett.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.historicengland.org.uk,trad_news,results_llama3.2_prompt_2_onesl
http://www.historyofparliamentonline.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.hmdb.ca,academia_uni,results_llama3.2_prompt_2_onesl
http://www.holyhead.com,ne,results_llama3.2_prompt_2_onesl
http://www.huffingtonpost.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.ibdb.com,academia_uni,results_llama3.2_prompt_2_onesl
http://www.icheckmovies.com,no_profit,results_llama3.2_prompt_2_onesl
http://www.imaginenews.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.imdb.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.independent.co.uk,no_profit,results_llama3.2_prompt_2_onesl
http://www.infoplease.com,yes,results_llama3.2_prompt_2_onesl
http://www.instagram.com,ne,results_llama3.2_prompt_2_onesl
http://www.issf-sports.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.ittf.com,no_profit,results_llama3.2_prompt_2_onesl
http://www.itu.int,trad_news,results_llama3.2_prompt_2_onesl
http://www.johnkcastle.com,nw,results_llama3.2_prompt_2_onesl
http://www.jrrio.com,ne,results_llama3.2_prompt_2_onesl
http://www.judoinside.com,vendor,results_llama3.2_prompt_2_onesl
http://www.jukely.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.kde.org,vendor,results_llama3.2_prompt_2_onesl
http://www.khronos.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.laquadrature.net,trad_news,results_llama3.2_prompt_2_onesl
http://www.legacy.com,yes,results_llama3.2_prompt_2_onesl
http://www.leparcorama.com,nw,results_llama3.2_prompt_2_onesl
http://www.liferay.com,vendor,results_llama3.2_prompt_2_onesl
http://www.liveleak.com,no_trad_news,results_llama3.2_prompt_2_onesl
http://www.livius.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.lulu.com,vendor,results_llama3.2_prompt_2_onesl
http://www.lutyenstrust.org.uk,no_profit,results_llama3.2_prompt_2_onesl
http://www.lynnnews.co.uk,ne,results_llama3.2_prompt_2_onesl
http://www.mba.ac.uk,academia_uni,results_llama3.2_prompt_2_onesl
http://www.metacritic.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.metalstorm.net,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.metmuseum.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.mfa.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.microsofttranslator.com,vendor,results_llama3.2_prompt_2_onesl
http://www.moma.org,cultural,results_llama3.2_prompt_2_onesl
http://www.mozilla.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.music-bazaar.com,vendor,results_llama3.2_prompt_2_onesl
http://www.nationalgallery.org.uk,trad_news,results_llama3.2_prompt_2_onesl
http://www.nationaltrustcollections.org.uk,no_profit,results_llama3.2_prompt_2_onesl
http://www.ncbi.nlm.nih.gov,yes,results_llama3.2_prompt_2_onesl
http://www.newyorker.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.nfl.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.nga.gov,no_profit,results_llama3.2_prompt_2_onesl
http://www.nme.com,no_profit,results_llama3.2_prompt_2_onesl
http://www.nndb.com,ne,results_llama3.2_prompt_2_onesl
http://www.nndc.bnl.gov,no_profit,results_llama3.2_prompt_2_onesl
http://www.nytimes.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.ofcom.org.uk,trad_news,results_llama3.2_prompt_2_onesl
http://www.opensubtitles.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.openvas.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.oregonencyclopedia.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.oxforddnb.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.oxfordmusiconline.com,academia_pub,results_llama3.2_prompt_2_onesl
http://www.pafa.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.pastscape.org.uk,trad_news,results_llama3.2_prompt_2_onesl
http://www.philamuseum.org,academia_other,results_llama3.2_prompt_2_onesl
http://www.phillipscollection.org,academia_uni,results_llama3.2_prompt_2_onesl
http://www.poetsgraves.co.uk,nw,results_llama3.2_prompt_2_onesl
http://www.procyclingstats.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.profilecanada.com,vendor,results_llama3.2_prompt_2_onesl
http://www.progarchives.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.pulitzer.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.rada.ac.uk,trad_news,results_llama3.2_prompt_2_onesl
http://www.redmine.org,academia_uni,results_llama3.2_prompt_2_onesl
http://www.redorbit.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.rhapsody.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.rio2016.com,no_profit,results_llama3.2_prompt_2_onesl
http://www.rollingstone.com,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.royalcollection.org.uk,trad_news,results_llama3.2_prompt_2_onesl
http://www.salvador-dali.org,cultural,results_llama3.2_prompt_2_onesl
http://www.scottisharchitects.org.uk,nw,results_llama3.2_prompt_2_onesl
http://www.sctimes.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.sothebys.com,vendor,results_llama3.2_prompt_2_onesl
http://www.speedskatingbase.eu,ne,results_llama3.2_prompt_2_onesl
http://www.sports-reference.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.star-ecentral.com,ne,results_llama3.2_prompt_2_onesl
http://www.sufyanismail.com,no_profit,results_llama3.2_prompt_2_onesl
http://www.telegraph.co.uk,trad_news,results_llama3.2_prompt_2_onesl
http://www.thecalmzone.net,non_trad_news,results_llama3.2_prompt_2_onesl
http://www.thegazette.co.uk,nw,results_llama3.2_prompt_2_onesl
http://www.theguardian.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.thestar.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.thetalentmanager.co.uk,no_profit,results_llama3.2_prompt_2_onesl
http://www.thetelegraphandargus.co.uk,trad_news,results_llama3.2_prompt_2_onesl
http://www.thnk.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.transsiberianexpress.net,no_profit,results_llama3.2_prompt_2_onesl
http://www.tsmc.com,vendor,results_llama3.2_prompt_2_onesl
http://www.tvfestival.com,trad_news,results_llama3.2_prompt_2_onesl
http://www.unece.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.unesco.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.valpo.edu,academia_uni,results_llama3.2_prompt_2_onesl
http://www.viaf.org,no_profit,results_llama3.2_prompt_2_onesl
http://www.virtualbox.org,ne,results_llama3.2_prompt_2_onesl
http://www.washingtonpost.com,yes,results_llama3.2_prompt_2_onesl
http://www.webcitation.org,trad_news,results_llama3.2_prompt_2_onesl
http://www.who.int,yes,results_llama3.2_prompt_2_onesl
http://www.wireshark.org,academia_uni,results_llama3.2_prompt_2_onesl
http://www.yesasia.com,vendor,results_llama3.2_prompt_2_onesl
http://www2.census.gov,yes,results_llama3.2_prompt_2_onesl
http://yabause.org,ne,results_llama3.2_prompt_2_onesl
http://yba.llgc.org.uk,ne,results_llama3.2_prompt_2_onesl
http://yum.baseurl.org,nw,results_llama3.2_prompt_2_onesl
http://8tracks.com,nw,results_llama3.2_1
http://8tracks.com,ne,results_llama3.2_1
http://addons.mozilla.org,ne,results_llama3.2_1
http://addons.mozilla.org,ne,results_llama3.2_1
http://akas.imdb.com,nw,results_llama3.2_1
http://akas.imdb.com,ne,results_llama3.2_1
http://americanart.si.edu,cultural,results_llama3.2_1
http://americanart.si.edu,cultural,results_llama3.2_1
http://amturing.acm.org,trad_news,results_llama3.2_1
http://amturing.acm.org,ne,results_llama3.2_1
http://archive.org,yes,results_llama3.2_1
http://archive.org,ne,results_llama3.2_1
http://art.famsf.org,cultural,results_llama3.2_1
http://art.famsf.org,cultural,results_llama3.2_1
http://backuppc.cvs.sourceforge.net,ne,results_llama3.2_1
http://backuppc.cvs.sourceforge.net,ne,results_llama3.2_1
http://bbfc.co.uk,ne,results_llama3.2_1
http://bbfc.co.uk,ne,results_llama3.2_1
http://bbti.bodleian.ox.ac.uk,ne,results_llama3.2_1
http://bbti.bodleian.ox.ac.uk,ne,results_llama3.2_1
http://blog.mathieui.net,non_trad_news,results_llama3.2_1
http://blog.mathieui.net,non_trad_news,results_llama3.2_1
http://blog.process-one.net,non_trad_news,results_llama3.2_1
http://blog.process-one.net,no_profit,results_llama3.2_1
http://blog.torproject.org,non_trad_news,results_llama3.2_1
http://blog.torproject.org,non_trad_news,results_llama3.2_1
http://blogs.windows.com,trad_news,results_llama3.2_1
http://blogs.windows.com,non_trad_news,results_llama3.2_1
http://books.google.co.uk,trad_news,results_llama3.2_1
http://books.google.co.uk,yes,results_llama3.2_1
http://brightlightsfilm.com,ne,results_llama3.2_1
http://brightlightsfilm.com,ne,results_llama3.2_1
http://chem.nlm.nih.gov,trad_news,results_llama3.2_1
http://chem.nlm.nih.gov,yes,results_llama3.2_1
http://chibi.ubc.ca,ne,results_llama3.2_1
http://chibi.ubc.ca,ne,results_llama3.2_1
http://classify.oclc.org,yes,results_llama3.2_1
http://classify.oclc.org,ne,results_llama3.2_1
http://collection.cooperhewitt.org,cultural,results_llama3.2_1
http://collection.cooperhewitt.org,cultural,results_llama3.2_1
http://collections.artsmia.org,cultural,results_llama3.2_1
http://collections.artsmia.org,cultural,results_llama3.2_1
http://collections.britishart.yale.edu,cultural,results_llama3.2_1
http://collections.britishart.yale.edu,cultural,results_llama3.2_1
http://collections.lacma.org,cultural,results_llama3.2_1
http://collections.lacma.org,cultural,results_llama3.2_1
http://commons.wikimedia.org,no_profit,results_llama3.2_1
http://commons.wikimedia.org,yes,results_llama3.2_1
http://daccess-ods.un.org,trad_news,results_llama3.2_1
http://daccess-ods.un.org,trad_news,results_llama3.2_1
http://data.ordnancesurvey.co.uk,trad_news,results_llama3.2_1
http://data.ordnancesurvey.co.uk,ne,results_llama3.2_1
http://directory.fsf.org,ne,results_llama3.2_1
http://directory.fsf.org,ne,results_llama3.2_1
http://electronicintifada.net,non_trad_news,results_llama3.2_1
http://electronicintifada.net,non_trad_news,results_llama3.2_1
http://en.mediamass.net,nw,results_llama3.2_1
http://en.mediamass.net,no_profit,results_llama3.2_1
http://en.wikisource.org,yes,results_llama3.2_1
http://en.wikisource.org,yes,results_llama3.2_1
